Epoch: 0 / 25 | halfcheetah-medium-expert-v2 | random_name
[ utils/training ] Making optimizer at epoch 0
[ utils/training ] epoch 0 [    0 / 3903 ]  train reconstruction loss 3.49945 |  train commit loss 0.04359 | | lr 2.000e-04 | lr_mult: 0.0002 | t: 0.21
[ utils/training ] epoch 11 [ 2300 / 3903 ]  train reconstruction loss 0.11183 |  train commit loss 0.05049 | | lr 2.000e-04 | lr_mult: 0.4836 | t: 15.72
[ utils/training ] epoch 11 [ 2400 / 3903 ]  train reconstruction loss 0.10840 |  train commit loss 0.04950 | | lr 2.000e-04 | lr_mult: 0.4817 | t: 15.58
[ utils/training ] epoch 11 [ 2500 / 3903 ]  train reconstruction loss 0.11698 |  train commit loss 0.05160 | | lr 2.000e-04 | lr_mult: 0.4797 | t: 14.95
[ utils/training ] epoch 11 [ 2600 / 3903 ]  train reconstruction loss 0.11064 |  train commit loss 0.05069 | | lr 2.000e-04 | lr_mult: 0.4778 | t: 15.01
[ utils/training ] epoch 11 [ 2700 / 3903 ]  train reconstruction loss 0.11381 |  train commit loss 0.05067 | | lr 2.000e-04 | lr_mult: 0.4758 | t: 15.00
[ utils/training ] epoch 11 [ 2800 / 3903 ]  train reconstruction loss 0.11158 |  train commit loss 0.05015 | | lr 2.000e-04 | lr_mult: 0.4739 | t: 14.99
[ utils/training ] epoch 11 [ 2900 / 3903 ]  train reconstruction loss 0.10383 |  train commit loss 0.04646 | | lr 2.000e-04 | lr_mult: 0.4719 | t: 15.00
[ utils/training ] epoch 11 [ 3000 / 3903 ]  train reconstruction loss 0.11185 |  train commit loss 0.05088 | | lr 2.000e-04 | lr_mult: 0.4699 | t: 14.90
[ utils/training ] epoch 11 [ 3100 / 3903 ]  train reconstruction loss 0.11307 |  train commit loss 0.05209 | | lr 2.000e-04 | lr_mult: 0.4680 | t: 14.95
[ utils/training ] epoch 11 [ 3200 / 3903 ]  train reconstruction loss 0.11159 |  train commit loss 0.05071 | | lr 2.000e-04 | lr_mult: 0.4660 | t: 14.92
[ utils/training ] epoch 11 [ 3300 / 3903 ]  train reconstruction loss 0.11133 |  train commit loss 0.05079 | | lr 2.000e-04 | lr_mult: 0.4641 | t: 14.92
[ utils/training ] epoch 11 [ 3400 / 3903 ]  train reconstruction loss 0.11132 |  train commit loss 0.04994 | | lr 2.000e-04 | lr_mult: 0.4621 | t: 14.91
[ utils/training ] epoch 11 [ 3500 / 3903 ]  train reconstruction loss 0.11932 |  train commit loss 0.05194 | | lr 2.000e-04 | lr_mult: 0.4602 | t: 15.01
[ utils/training ] epoch 11 [ 3600 / 3903 ]  train reconstruction loss 0.11527 |  train commit loss 0.05181 | | lr 2.000e-04 | lr_mult: 0.4582 | t: 15.01
[ utils/training ] epoch 11 [ 3700 / 3903 ]  train reconstruction loss 0.10935 |  train commit loss 0.04990 | | lr 2.000e-04 | lr_mult: 0.4563 | t: 14.88
[ utils/training ] epoch 11 [ 3800 / 3903 ]  train reconstruction loss 0.11047 |  train commit loss 0.04921 | | lr 2.000e-04 | lr_mult: 0.4543 | t: 14.89
[ utils/training ] epoch 11 [ 3900 / 3903 ]  train reconstruction loss 0.10830 |  train commit loss 0.04939 | | lr 2.000e-04 | lr_mult: 0.4524 | t: 14.91
Saving model to /home/v-linjiexu/logs/halfcheetah-medium-expert-v2/random_name/state_8.pt
Epoch: 12 / 25 | halfcheetah-medium-expert-v2 | random_name
[ utils/training ] epoch 12 [    0 / 3903 ]  train reconstruction loss 0.11338 |  train commit loss 0.05116 | | lr 2.000e-04 | lr_mult: 0.4524 | t: 0.18
[ utils/training ] epoch 12 [  100 / 3903 ]  train reconstruction loss 0.10672 |  train commit loss 0.04866 | | lr 2.000e-04 | lr_mult: 0.4504 | t: 14.93
[ utils/training ] epoch 12 [  200 / 3903 ]  train reconstruction loss 0.11242 |  train commit loss 0.05144 | | lr 2.000e-04 | lr_mult: 0.4485 | t: 14.90
[ utils/training ] epoch 12 [  300 / 3903 ]  train reconstruction loss 0.11132 |  train commit loss 0.05002 | | lr 2.000e-04 | lr_mult: 0.4465 | t: 14.95
[ utils/training ] epoch 12 [  400 / 3903 ]  train reconstruction loss 0.11191 |  train commit loss 0.04911 | | lr 2.000e-04 | lr_mult: 0.4446 | t: 15.00
[ utils/training ] epoch 12 [  500 / 3903 ]  train reconstruction loss 0.11699 |  train commit loss 0.05336 | | lr 2.000e-04 | lr_mult: 0.4426 | t: 14.95
[ utils/training ] epoch 12 [  600 / 3903 ]  train reconstruction loss 0.11289 |  train commit loss 0.04909 | | lr 2.000e-04 | lr_mult: 0.4407 | t: 14.90
[ utils/training ] epoch 12 [  700 / 3903 ]  train reconstruction loss 0.11026 |  train commit loss 0.04817 | | lr 2.000e-04 | lr_mult: 0.4387 | t: 14.95
[ utils/training ] epoch 12 [  800 / 3903 ]  train reconstruction loss 0.11152 |  train commit loss 0.05059 | | lr 2.000e-04 | lr_mult: 0.4368 | t: 14.95
[ utils/training ] epoch 12 [  900 / 3903 ]  train reconstruction loss 0.11080 |  train commit loss 0.04909 | | lr 2.000e-04 | lr_mult: 0.4349 | t: 14.83
[ utils/training ] epoch 12 [ 1000 / 3903 ]  train reconstruction loss 0.11142 |  train commit loss 0.04959 | | lr 2.000e-04 | lr_mult: 0.4329 | t: 14.78
[ utils/training ] epoch 12 [ 1100 / 3903 ]  train reconstruction loss 0.11339 |  train commit loss 0.05090 | | lr 2.000e-04 | lr_mult: 0.4310 | t: 14.84
[ utils/training ] epoch 12 [ 1200 / 3903 ]  train reconstruction loss 0.10674 |  train commit loss 0.04873 | | lr 2.000e-04 | lr_mult: 0.4291 | t: 14.77
[ utils/training ] epoch 12 [ 1300 / 3903 ]  train reconstruction loss 0.11069 |  train commit loss 0.04879 | | lr 2.000e-04 | lr_mult: 0.4271 | t: 14.78
[ utils/training ] epoch 12 [ 1400 / 3903 ]  train reconstruction loss 0.11213 |  train commit loss 0.05115 | | lr 2.000e-04 | lr_mult: 0.4252 | t: 14.96
[ utils/training ] epoch 12 [ 1500 / 3903 ]  train reconstruction loss 0.11194 |  train commit loss 0.05101 | | lr 2.000e-04 | lr_mult: 0.4233 | t: 15.01
[ utils/training ] epoch 12 [ 1600 / 3903 ]  train reconstruction loss 0.11583 |  train commit loss 0.05387 | | lr 2.000e-04 | lr_mult: 0.4213 | t: 14.89
[ utils/training ] epoch 12 [ 1700 / 3903 ]  train reconstruction loss 0.11081 |  train commit loss 0.05012 | | lr 2.000e-04 | lr_mult: 0.4194 | t: 14.96
[ utils/training ] epoch 12 [ 1800 / 3903 ]  train reconstruction loss 0.11013 |  train commit loss 0.04896 | | lr 2.000e-04 | lr_mult: 0.4175 | t: 15.00
[ utils/training ] epoch 12 [ 1900 / 3903 ]  train reconstruction loss 0.11628 |  train commit loss 0.05024 | | lr 2.000e-04 | lr_mult: 0.4155 | t: 14.94
[ utils/training ] epoch 12 [ 2000 / 3903 ]  train reconstruction loss 0.11006 |  train commit loss 0.05047 | | lr 2.000e-04 | lr_mult: 0.4136 | t: 15.01
[ utils/training ] epoch 12 [ 2100 / 3903 ]  train reconstruction loss 0.10892 |  train commit loss 0.04794 | | lr 2.000e-04 | lr_mult: 0.4117 | t: 14.94
[ utils/training ] epoch 12 [ 2200 / 3903 ]  train reconstruction loss 0.11555 |  train commit loss 0.05140 | | lr 2.000e-04 | lr_mult: 0.4098 | t: 14.95
[ utils/training ] epoch 12 [ 2300 / 3903 ]  train reconstruction loss 0.10999 |  train commit loss 0.05167 | | lr 2.000e-04 | lr_mult: 0.4078 | t: 14.95
[ utils/training ] epoch 12 [ 2400 / 3903 ]  train reconstruction loss 0.11255 |  train commit loss 0.05019 | | lr 2.000e-04 | lr_mult: 0.4059 | t: 14.90
[ utils/training ] epoch 12 [ 2500 / 3903 ]  train reconstruction loss 0.11344 |  train commit loss 0.05066 | | lr 2.000e-04 | lr_mult: 0.4040 | t: 14.90
[ utils/training ] epoch 12 [ 2600 / 3903 ]  train reconstruction loss 0.11102 |  train commit loss 0.05086 | | lr 2.000e-04 | lr_mult: 0.4021 | t: 15.00
[ utils/training ] epoch 12 [ 2700 / 3903 ]  train reconstruction loss 0.11364 |  train commit loss 0.05130 | | lr 2.000e-04 | lr_mult: 0.4002 | t: 14.93
[ utils/training ] epoch 12 [ 2800 / 3903 ]  train reconstruction loss 0.11045 |  train commit loss 0.05012 | | lr 2.000e-04 | lr_mult: 0.3982 | t: 14.98
[ utils/training ] epoch 12 [ 2900 / 3903 ]  train reconstruction loss 0.11325 |  train commit loss 0.05096 | | lr 2.000e-04 | lr_mult: 0.3963 | t: 14.81
[ utils/training ] epoch 12 [ 3000 / 3903 ]  train reconstruction loss 0.10822 |  train commit loss 0.04741 | | lr 2.000e-04 | lr_mult: 0.3944 | t: 14.84
[ utils/training ] epoch 12 [ 3100 / 3903 ]  train reconstruction loss 0.11861 |  train commit loss 0.05293 | | lr 2.000e-04 | lr_mult: 0.3925 | t: 14.92
[ utils/training ] epoch 12 [ 3200 / 3903 ]  train reconstruction loss 0.10709 |  train commit loss 0.04971 | | lr 2.000e-04 | lr_mult: 0.3906 | t: 14.77
[ utils/training ] epoch 12 [ 3300 / 3903 ]  train reconstruction loss 0.11227 |  train commit loss 0.04951 | | lr 2.000e-04 | lr_mult: 0.3887 | t: 14.80
[ utils/training ] epoch 12 [ 3400 / 3903 ]  train reconstruction loss 0.11330 |  train commit loss 0.05209 | | lr 2.000e-04 | lr_mult: 0.3868 | t: 14.87
[ utils/training ] epoch 12 [ 3500 / 3903 ]  train reconstruction loss 0.10880 |  train commit loss 0.04841 | | lr 2.000e-04 | lr_mult: 0.3849 | t: 14.93
[ utils/training ] epoch 12 [ 3600 / 3903 ]  train reconstruction loss 0.11305 |  train commit loss 0.04885 | | lr 2.000e-04 | lr_mult: 0.3830 | t: 15.02
[ utils/training ] epoch 12 [ 3700 / 3903 ]  train reconstruction loss 0.11508 |  train commit loss 0.05178 | | lr 2.000e-04 | lr_mult: 0.3811 | t: 14.98
[ utils/training ] epoch 12 [ 3800 / 3903 ]  train reconstruction loss 0.10588 |  train commit loss 0.04738 | | lr 2.000e-04 | lr_mult: 0.3792 | t: 14.95
[ utils/training ] epoch 12 [ 3900 / 3903 ]  train reconstruction loss 0.11874 |  train commit loss 0.04899 | | lr 2.000e-04 | lr_mult: 0.3773 | t: 14.94
Saving model to /home/v-linjiexu/logs/halfcheetah-medium-expert-v2/random_name/state_8.pt
Epoch: 13 / 25 | halfcheetah-medium-expert-v2 | random_name
[ utils/training ] epoch 13 [    0 / 3903 ]  train reconstruction loss 0.11803 |  train commit loss 0.05183 | | lr 2.000e-04 | lr_mult: 0.3772 | t: 0.19
[ utils/training ] epoch 13 [  100 / 3903 ]  train reconstruction loss 0.11160 |  train commit loss 0.05134 | | lr 2.000e-04 | lr_mult: 0.3753 | t: 14.94
[ utils/training ] epoch 13 [  200 / 3903 ]  train reconstruction loss 0.11301 |  train commit loss 0.05079 | | lr 2.000e-04 | lr_mult: 0.3735 | t: 14.92
[ utils/training ] epoch 13 [  300 / 3903 ]  train reconstruction loss 0.11094 |  train commit loss 0.04989 | | lr 2.000e-04 | lr_mult: 0.3716 | t: 15.03
[ utils/training ] epoch 13 [  400 / 3903 ]  train reconstruction loss 0.11247 |  train commit loss 0.05074 | | lr 2.000e-04 | lr_mult: 0.3697 | t: 14.98
[ utils/training ] epoch 13 [  500 / 3903 ]  train reconstruction loss 0.11190 |  train commit loss 0.05075 | | lr 2.000e-04 | lr_mult: 0.3678 | t: 14.99
[ utils/training ] epoch 13 [  600 / 3903 ]  train reconstruction loss 0.11549 |  train commit loss 0.05093 | | lr 2.000e-04 | lr_mult: 0.3659 | t: 14.79
[ utils/training ] epoch 13 [  700 / 3903 ]  train reconstruction loss 0.10993 |  train commit loss 0.04843 | | lr 2.000e-04 | lr_mult: 0.3640 | t: 14.77
[ utils/training ] epoch 13 [  800 / 3903 ]  train reconstruction loss 0.11178 |  train commit loss 0.04854 | | lr 2.000e-04 | lr_mult: 0.3621 | t: 14.74
[ utils/training ] epoch 13 [  900 / 3903 ]  train reconstruction loss 0.11669 |  train commit loss 0.04998 | | lr 2.000e-04 | lr_mult: 0.3603 | t: 14.77
[ utils/training ] epoch 13 [ 1000 / 3903 ]  train reconstruction loss 0.11418 |  train commit loss 0.05326 | | lr 2.000e-04 | lr_mult: 0.3584 | t: 14.76
[ utils/training ] epoch 13 [ 1100 / 3903 ]  train reconstruction loss 0.11549 |  train commit loss 0.04983 | | lr 2.000e-04 | lr_mult: 0.3565 | t: 14.75
[ utils/training ] epoch 13 [ 1200 / 3903 ]  train reconstruction loss 0.10930 |  train commit loss 0.04884 | | lr 2.000e-04 | lr_mult: 0.3546 | t: 14.76
[ utils/training ] epoch 13 [ 1300 / 3903 ]  train reconstruction loss 0.11113 |  train commit loss 0.04985 | | lr 2.000e-04 | lr_mult: 0.3528 | t: 14.75
[ utils/training ] epoch 13 [ 1400 / 3903 ]  train reconstruction loss 0.10633 |  train commit loss 0.04849 | | lr 2.000e-04 | lr_mult: 0.3509 | t: 14.80
[ utils/training ] epoch 13 [ 1500 / 3903 ]  train reconstruction loss 0.11289 |  train commit loss 0.04954 | | lr 2.000e-04 | lr_mult: 0.3490 | t: 14.74
[ utils/training ] epoch 13 [ 1600 / 3903 ]  train reconstruction loss 0.11633 |  train commit loss 0.05276 | | lr 2.000e-04 | lr_mult: 0.3472 | t: 14.80
[ utils/training ] epoch 13 [ 1700 / 3903 ]  train reconstruction loss 0.11067 |  train commit loss 0.04768 | | lr 2.000e-04 | lr_mult: 0.3453 | t: 14.78
[ utils/training ] epoch 13 [ 1800 / 3903 ]  train reconstruction loss 0.11161 |  train commit loss 0.05125 | | lr 2.000e-04 | lr_mult: 0.3434 | t: 14.81
[ utils/training ] epoch 13 [ 1900 / 3903 ]  train reconstruction loss 0.10945 |  train commit loss 0.04930 | | lr 2.000e-04 | lr_mult: 0.3416 | t: 14.79
[ utils/training ] epoch 13 [ 2000 / 3903 ]  train reconstruction loss 0.10953 |  train commit loss 0.04871 | | lr 2.000e-04 | lr_mult: 0.3397 | t: 14.76
[ utils/training ] epoch 13 [ 2100 / 3903 ]  train reconstruction loss 0.11512 |  train commit loss 0.04910 | | lr 2.000e-04 | lr_mult: 0.3379 | t: 14.77
[ utils/training ] epoch 13 [ 2200 / 3903 ]  train reconstruction loss 0.11052 |  train commit loss 0.05005 | | lr 2.000e-04 | lr_mult: 0.3360 | t: 14.75
[ utils/training ] epoch 13 [ 2300 / 3903 ]  train reconstruction loss 0.11002 |  train commit loss 0.04859 | | lr 2.000e-04 | lr_mult: 0.3342 | t: 14.84
[ utils/training ] epoch 13 [ 2400 / 3903 ]  train reconstruction loss 0.11397 |  train commit loss 0.04876 | | lr 2.000e-04 | lr_mult: 0.3323 | t: 14.76
[ utils/training ] epoch 13 [ 2500 / 3903 ]  train reconstruction loss 0.11062 |  train commit loss 0.04859 | | lr 2.000e-04 | lr_mult: 0.3305 | t: 14.74
[ utils/training ] epoch 13 [ 2600 / 3903 ]  train reconstruction loss 0.11588 |  train commit loss 0.04995 | | lr 2.000e-04 | lr_mult: 0.3287 | t: 14.75
[ utils/training ] epoch 13 [ 2700 / 3903 ]  train reconstruction loss 0.10942 |  train commit loss 0.04921 | | lr 2.000e-04 | lr_mult: 0.3268 | t: 14.80
[ utils/training ] epoch 13 [ 2800 / 3903 ]  train reconstruction loss 0.10847 |  train commit loss 0.04903 | | lr 2.000e-04 | lr_mult: 0.3250 | t: 14.76
[ utils/training ] epoch 13 [ 2900 / 3903 ]  train reconstruction loss 0.11768 |  train commit loss 0.05203 | | lr 2.000e-04 | lr_mult: 0.3232 | t: 14.74
[ utils/training ] epoch 13 [ 3000 / 3903 ]  train reconstruction loss 0.10669 |  train commit loss 0.04757 | | lr 2.000e-04 | lr_mult: 0.3213 | t: 14.77
[ utils/training ] epoch 13 [ 3100 / 3903 ]  train reconstruction loss 0.11083 |  train commit loss 0.04797 | | lr 2.000e-04 | lr_mult: 0.3195 | t: 14.77
[ utils/training ] epoch 13 [ 3200 / 3903 ]  train reconstruction loss 0.10845 |  train commit loss 0.04837 | | lr 2.000e-04 | lr_mult: 0.3177 | t: 14.81
[ utils/training ] epoch 13 [ 3300 / 3903 ]  train reconstruction loss 0.10821 |  train commit loss 0.04858 | | lr 2.000e-04 | lr_mult: 0.3159 | t: 14.72
[ utils/training ] epoch 13 [ 3400 / 3903 ]  train reconstruction loss 0.10945 |  train commit loss 0.04919 | | lr 2.000e-04 | lr_mult: 0.3141 | t: 14.76
[ utils/training ] epoch 13 [ 3500 / 3903 ]  train reconstruction loss 0.10963 |  train commit loss 0.04767 | | lr 2.000e-04 | lr_mult: 0.3122 | t: 14.78
[ utils/training ] epoch 13 [ 3600 / 3903 ]  train reconstruction loss 0.11331 |  train commit loss 0.04864 | | lr 2.000e-04 | lr_mult: 0.3104 | t: 14.78
[ utils/training ] epoch 13 [ 3700 / 3903 ]  train reconstruction loss 0.11173 |  train commit loss 0.04824 | | lr 2.000e-04 | lr_mult: 0.3086 | t: 14.72
[ utils/training ] epoch 13 [ 3800 / 3903 ]  train reconstruction loss 0.11268 |  train commit loss 0.05108 | | lr 2.000e-04 | lr_mult: 0.3068 | t: 14.75
[ utils/training ] epoch 13 [ 3900 / 3903 ]  train reconstruction loss 0.11129 |  train commit loss 0.04990 | | lr 2.000e-04 | lr_mult: 0.3050 | t: 14.74
Saving model to /home/v-linjiexu/logs/halfcheetah-medium-expert-v2/random_name/state_8.pt
Epoch: 14 / 25 | halfcheetah-medium-expert-v2 | random_name
[ utils/training ] epoch 14 [    0 / 3903 ]  train reconstruction loss 0.10735 |  train commit loss 0.04794 | | lr 2.000e-04 | lr_mult: 0.3050 | t: 0.17
[ utils/training ] epoch 14 [  100 / 3903 ]  train reconstruction loss 0.11787 |  train commit loss 0.05139 | | lr 2.000e-04 | lr_mult: 0.3032 | t: 14.79
[ utils/training ] epoch 14 [  200 / 3903 ]  train reconstruction loss 0.11132 |  train commit loss 0.04853 | | lr 2.000e-04 | lr_mult: 0.3014 | t: 14.76
[ utils/training ] epoch 14 [  300 / 3903 ]  train reconstruction loss 0.11264 |  train commit loss 0.05010 | | lr 2.000e-04 | lr_mult: 0.2996 | t: 14.70
[ utils/training ] epoch 14 [  400 / 3903 ]  train reconstruction loss 0.11228 |  train commit loss 0.04856 | | lr 2.000e-04 | lr_mult: 0.2978 | t: 14.72
[ utils/training ] epoch 14 [  500 / 3903 ]  train reconstruction loss 0.11113 |  train commit loss 0.04913 | | lr 2.000e-04 | lr_mult: 0.2960 | t: 14.70
[ utils/training ] epoch 14 [  600 / 3903 ]  train reconstruction loss 0.11129 |  train commit loss 0.04963 | | lr 2.000e-04 | lr_mult: 0.2942 | t: 14.70
[ utils/training ] epoch 14 [  700 / 3903 ]  train reconstruction loss 0.10311 |  train commit loss 0.04628 | | lr 2.000e-04 | lr_mult: 0.2924 | t: 14.74
[ utils/training ] epoch 14 [  800 / 3903 ]  train reconstruction loss 0.10979 |  train commit loss 0.04935 | | lr 2.000e-04 | lr_mult: 0.2907 | t: 14.72
[ utils/training ] epoch 14 [  900 / 3903 ]  train reconstruction loss 0.11363 |  train commit loss 0.04911 | | lr 2.000e-04 | lr_mult: 0.2889 | t: 14.72
[ utils/training ] epoch 14 [ 1000 / 3903 ]  train reconstruction loss 0.11085 |  train commit loss 0.04890 | | lr 2.000e-04 | lr_mult: 0.2871 | t: 14.72
[ utils/training ] epoch 14 [ 1100 / 3903 ]  train reconstruction loss 0.11715 |  train commit loss 0.05087 | | lr 2.000e-04 | lr_mult: 0.2854 | t: 14.71
[ utils/training ] epoch 14 [ 1200 / 3903 ]  train reconstruction loss 0.11221 |  train commit loss 0.05031 | | lr 2.000e-04 | lr_mult: 0.2836 | t: 14.77
[ utils/training ] epoch 14 [ 1300 / 3903 ]  train reconstruction loss 0.11248 |  train commit loss 0.04844 | | lr 2.000e-04 | lr_mult: 0.2818 | t: 14.73
[ utils/training ] epoch 14 [ 1400 / 3903 ]  train reconstruction loss 0.11161 |  train commit loss 0.04945 | | lr 2.000e-04 | lr_mult: 0.2801 | t: 14.76
[ utils/training ] epoch 14 [ 1500 / 3903 ]  train reconstruction loss 0.11112 |  train commit loss 0.04805 | | lr 2.000e-04 | lr_mult: 0.2783 | t: 15.41
[ utils/training ] epoch 14 [ 1600 / 3903 ]  train reconstruction loss 0.11619 |  train commit loss 0.05133 | | lr 2.000e-04 | lr_mult: 0.2766 | t: 14.77
[ utils/training ] epoch 14 [ 1700 / 3903 ]  train reconstruction loss 0.10485 |  train commit loss 0.04726 | | lr 2.000e-04 | lr_mult: 0.2748 | t: 14.75
[ utils/training ] epoch 14 [ 1800 / 3903 ]  train reconstruction loss 0.11318 |  train commit loss 0.04943 | | lr 2.000e-04 | lr_mult: 0.2731 | t: 14.73
[ utils/training ] epoch 14 [ 1900 / 3903 ]  train reconstruction loss 0.11074 |  train commit loss 0.05017 | | lr 2.000e-04 | lr_mult: 0.2713 | t: 14.74
[ utils/training ] epoch 14 [ 2000 / 3903 ]  train reconstruction loss 0.11129 |  train commit loss 0.04743 | | lr 2.000e-04 | lr_mult: 0.2696 | t: 14.76
[ utils/training ] epoch 14 [ 2100 / 3903 ]  train reconstruction loss 0.11473 |  train commit loss 0.05051 | | lr 2.000e-04 | lr_mult: 0.2679 | t: 14.74
[ utils/training ] epoch 14 [ 2200 / 3903 ]  train reconstruction loss 0.11064 |  train commit loss 0.04897 | | lr 2.000e-04 | lr_mult: 0.2661 | t: 14.74
[ utils/training ] epoch 14 [ 2300 / 3903 ]  train reconstruction loss 0.11438 |  train commit loss 0.05074 | | lr 2.000e-04 | lr_mult: 0.2644 | t: 14.78
[ utils/training ] epoch 14 [ 2400 / 3903 ]  train reconstruction loss 0.12041 |  train commit loss 0.05041 | | lr 2.000e-04 | lr_mult: 0.2627 | t: 14.77
[ utils/training ] epoch 14 [ 2500 / 3903 ]  train reconstruction loss 0.10692 |  train commit loss 0.04840 | | lr 2.000e-04 | lr_mult: 0.2610 | t: 14.79
[ utils/training ] epoch 14 [ 2600 / 3903 ]  train reconstruction loss 0.10796 |  train commit loss 0.04812 | | lr 2.000e-04 | lr_mult: 0.2592 | t: 14.69
[ utils/training ] epoch 14 [ 2700 / 3903 ]  train reconstruction loss 0.11472 |  train commit loss 0.05255 | | lr 2.000e-04 | lr_mult: 0.2575 | t: 14.79
[ utils/training ] epoch 14 [ 2800 / 3903 ]  train reconstruction loss 0.11898 |  train commit loss 0.04967 | | lr 2.000e-04 | lr_mult: 0.2558 | t: 14.75
[ utils/training ] epoch 14 [ 2900 / 3903 ]  train reconstruction loss 0.11139 |  train commit loss 0.05132 | | lr 2.000e-04 | lr_mult: 0.2541 | t: 14.80
[ utils/training ] epoch 14 [ 3000 / 3903 ]  train reconstruction loss 0.11264 |  train commit loss 0.04952 | | lr 2.000e-04 | lr_mult: 0.2524 | t: 14.74
[ utils/training ] epoch 14 [ 3100 / 3903 ]  train reconstruction loss 0.10807 |  train commit loss 0.04948 | | lr 2.000e-04 | lr_mult: 0.2507 | t: 14.76
[ utils/training ] epoch 14 [ 3200 / 3903 ]  train reconstruction loss 0.11133 |  train commit loss 0.04981 | | lr 2.000e-04 | lr_mult: 0.2490 | t: 14.74
[ utils/training ] epoch 14 [ 3300 / 3903 ]  train reconstruction loss 0.10895 |  train commit loss 0.04793 | | lr 2.000e-04 | lr_mult: 0.2473 | t: 14.78
[ utils/training ] epoch 14 [ 3400 / 3903 ]  train reconstruction loss 0.10578 |  train commit loss 0.04642 | | lr 2.000e-04 | lr_mult: 0.2457 | t: 14.75
[ utils/training ] epoch 14 [ 3500 / 3903 ]  train reconstruction loss 0.10671 |  train commit loss 0.04748 | | lr 2.000e-04 | lr_mult: 0.2440 | t: 14.77
[ utils/training ] epoch 14 [ 3600 / 3903 ]  train reconstruction loss 0.10946 |  train commit loss 0.05032 | | lr 2.000e-04 | lr_mult: 0.2423 | t: 14.75
[ utils/training ] epoch 14 [ 3700 / 3903 ]  train reconstruction loss 0.11064 |  train commit loss 0.04800 | | lr 2.000e-04 | lr_mult: 0.2406 | t: 14.75
[ utils/training ] epoch 14 [ 3800 / 3903 ]  train reconstruction loss 0.10988 |  train commit loss 0.04919 | | lr 2.000e-04 | lr_mult: 0.2389 | t: 14.80
[ utils/training ] epoch 14 [ 3900 / 3903 ]  train reconstruction loss 0.11010 |  train commit loss 0.05003 | | lr 2.000e-04 | lr_mult: 0.2373 | t: 14.74
Saving model to /home/v-linjiexu/logs/halfcheetah-medium-expert-v2/random_name/state_8.pt
Epoch: 15 / 25 | halfcheetah-medium-expert-v2 | random_name
[ utils/training ] epoch 15 [    0 / 3903 ]  train reconstruction loss 0.11330 |  train commit loss 0.04902 | | lr 2.000e-04 | lr_mult: 0.2372 | t: 0.17
[ utils/training ] epoch 15 [  100 / 3903 ]  train reconstruction loss 0.12017 |  train commit loss 0.05329 | | lr 2.000e-04 | lr_mult: 0.2356 | t: 14.85
[ utils/training ] epoch 15 [  200 / 3903 ]  train reconstruction loss 0.10373 |  train commit loss 0.04545 | | lr 2.000e-04 | lr_mult: 0.2339 | t: 14.84
[ utils/training ] epoch 15 [  300 / 3903 ]  train reconstruction loss 0.11496 |  train commit loss 0.05030 | | lr 2.000e-04 | lr_mult: 0.2323 | t: 14.88
[ utils/training ] epoch 15 [  400 / 3903 ]  train reconstruction loss 0.11438 |  train commit loss 0.05100 | | lr 2.000e-04 | lr_mult: 0.2306 | t: 14.95
[ utils/training ] epoch 15 [  500 / 3903 ]  train reconstruction loss 0.11052 |  train commit loss 0.05020 | | lr 2.000e-04 | lr_mult: 0.2290 | t: 14.96
[ utils/training ] epoch 15 [  600 / 3903 ]  train reconstruction loss 0.11096 |  train commit loss 0.04991 | | lr 2.000e-04 | lr_mult: 0.2273 | t: 14.93
[ utils/training ] epoch 15 [  700 / 3903 ]  train reconstruction loss 0.11161 |  train commit loss 0.04975 | | lr 2.000e-04 | lr_mult: 0.2257 | t: 14.85
[ utils/training ] epoch 15 [  800 / 3903 ]  train reconstruction loss 0.11424 |  train commit loss 0.05141 | | lr 2.000e-04 | lr_mult: 0.2241 | t: 14.87
[ utils/training ] epoch 15 [  900 / 3903 ]  train reconstruction loss 0.11287 |  train commit loss 0.04938 | | lr 2.000e-04 | lr_mult: 0.2224 | t: 14.88
[ utils/training ] epoch 15 [ 1000 / 3903 ]  train reconstruction loss 0.11127 |  train commit loss 0.04844 | | lr 2.000e-04 | lr_mult: 0.2208 | t: 14.83
[ utils/training ] epoch 15 [ 1100 / 3903 ]  train reconstruction loss 0.11403 |  train commit loss 0.04945 | | lr 2.000e-04 | lr_mult: 0.2192 | t: 14.78
[ utils/training ] epoch 15 [ 1200 / 3903 ]  train reconstruction loss 0.11106 |  train commit loss 0.04828 | | lr 2.000e-04 | lr_mult: 0.2176 | t: 14.82
[ utils/training ] epoch 15 [ 1300 / 3903 ]  train reconstruction loss 0.11100 |  train commit loss 0.04831 | | lr 2.000e-04 | lr_mult: 0.2160 | t: 14.75
[ utils/training ] epoch 15 [ 1400 / 3903 ]  train reconstruction loss 0.11519 |  train commit loss 0.04931 | | lr 2.000e-04 | lr_mult: 0.2144 | t: 14.77
[ utils/training ] epoch 15 [ 1500 / 3903 ]  train reconstruction loss 0.11355 |  train commit loss 0.05007 | | lr 2.000e-04 | lr_mult: 0.2128 | t: 14.77
[ utils/training ] epoch 15 [ 1600 / 3903 ]  train reconstruction loss 0.10454 |  train commit loss 0.04713 | | lr 2.000e-04 | lr_mult: 0.2112 | t: 14.76
